index	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated
388	0.007	0.042	8.3239e-05	0.0014336	5e-05	0.01	0.0	0.01	0.007	0.00223
395	0.007	0.044000000000000004	0.0028765	0.0024576	0.001	0.01	0.0	0.01	0.007	0.00119
397	0.007	0.040999999999999995	2.8238e-05	0.0017408	1e-05	0.01	0.0	0.01	0.007	0.00118
398	0.007	0.043	0.000335646	0.0008499200000000001	0.0001	0.01	0.0	0.01	0.007	0.00125
400	0.007	0.045	0.000349384	0.0008396799999999999	0.0001	0.01	0.0	0.01	0.007	0.00127
405	0.007	0.043	3.732e-05	0.00086016	1e-05	0.01	0.0	0.01	0.007	0.00121
408	0.007	0.044000000000000004	3.6893e-05	0.0004096	1e-05	0.01	0.0	0.01	0.007	0.00145
409	0.007	0.042	1.588e-05	0.0032768	1e-05	0.01	0.0	0.01	0.007	0.00117
413	0.007	0.046	0.002264916	0.00062464	0.0005	0.01	0.0	0.01	0.007	0.0012
416	0.007	0.042	4.2925e-05	0.00028671999999999997	1e-05	0.01	0.0	0.01	0.007	0.00458
419	0.007	0.044000000000000004	0.00364848	0.00033791999999999996	0.001	0.01	0.0	0.02	0.007	0.00133
420	0.007	0.045	0.01771485	0.004096	0.005	0.01	0.0	0.02	0.007	0.00118
421	0.007	0.040999999999999995	1.31e-05	0.00022528	1e-05	0.01	0.0	0.01	0.007	0.00253
423	0.007	0.040999999999999995	5.5098e-05	0.00044031999999999996	1e-05	0.01	0.0	0.01	0.007	0.00161
424	0.007	0.043	0.001133501	0.00048128	0.0001	0.01	0.0	0.01	0.007	0.00971
425	0.007	0.040999999999999995	1.2578e-05	0.00023552	5e-06	0.01	0.0	0.01	0.007	0.00506
426	0.007	0.042	1.0965e-05	0.00023552	5e-06	0.01	0.0	0.01	0.007	0.01395
428	0.007	0.042	0.000190613	0.0011264	0.0001	0.01	0.0	0.01	0.007	0.0012
429	0.007	0.042	0.000125232	0.00027648	0.0001	0.01	0.0	0.01	0.007	0.00633
430	0.007	0.042	8.3239e-05	0.0014336	5e-05	0.01	0.0	0.01	0.007	0.00223
432	0.007	0.043	7.2065e-05	0.0013312	1e-05	0.01	0.0	0.01	0.007	0.00224
433	0.007	0.044000000000000004	2.754e-05	0.00037888	1e-05	0.01	0.0	0.01	0.007	0.00327
434	0.007	0.042	0.00010499	0.001024	5e-05	0.01	0.0	0.01	0.007	0.00197
435	0.007	0.044000000000000004	0.000177703	0.0013312	0.0001	0.01	0.0	0.04	0.007	0.00126
436	0.007	0.040999999999999995	1.7529e-05	0.001024	1e-05	0.01	0.0	0.01	0.007	0.00125
437	0.007	0.042	0.000177263	0.0013312	0.0001	0.01	0.0	0.04	0.007	0.00138
438	0.007	0.048	0.000237468	0.00090112	1e-05	0.01	0.0	0.01	0.007	0.00125
439	0.007	0.044000000000000004	3.2254e-05	0.0005632	1e-05	0.01	0.0	0.01	0.007	0.00359
440	0.007	0.044000000000000004	0.000483565	0.002048	0.0001	0.01	0.0	0.01	0.007	0.00122
441	0.007	0.044000000000000004	0.000552441	0.0029696	0.0001	0.01	0.0	0.01	0.007	0.00119
444	0.007	0.044000000000000004	9.3825e-05	0.0011264	5e-05	0.01	0.0	0.01	0.007	0.00146
446	0.007	0.042	1.5287e-05	0.0017408	1e-05	0.01	0.0	0.01	0.007	0.00308
447	0.007	0.045	0.000205739	0.0017408	5e-05	0.01	0.0	0.01	0.007	0.00125
450	0.007	0.04	9.498e-06	1.18e-05	1e-05	0.01	0.0	0.01	0.007	0.00904
452	0.007	0.043	0.004188142	0.0016384	0.001	0.01	0.0	0.01	0.007	0.00133
453	0.007	0.042	8.8427e-05	0.00052224	5e-05	0.01	0.0	0.01	0.007	0.00326
455	0.007	0.046	0.000183374	0.0045056	1e-05	0.01	0.0	0.01	0.007	0.00119
456	0.007	0.040999999999999995	2.0901e-05	0.00074752	1e-05	0.01	0.0	0.01	0.007	0.00239
457	0.007	0.04	0.000122595	0.003072	1e-05	0.01	0.0	0.01	0.007	0.00132
458	0.007	0.042	0.000124346	6.95e-05	0.0001	0.01	0.0	0.01	0.007	0.01606
460	0.007	0.040999999999999995	2.55e-07	0.00016384	1e-07	0.01	0.0	0.01	0.007	0.00596
461	0.007	0.043	4.142e-05	0.0019456	5e-05	0.01	0.0	0.01	0.007	0.0016
465	0.007	0.043	0.004785988	0.0011264	0.005	0.01	0.0	0.01	0.007	0.00173
470	0.007	0.040999999999999995	2.9208e-05	0.0023552	1e-05	0.01	0.0	0.01	0.007	0.00791
471	0.007	0.046	0.000191032	0.0026624	5e-05	0.01	0.0	0.01	0.007	0.00116
477	0.008	0.026000000000000002	5.7e-08	0.00063488	1e-08	0.0	0.000699	0.01	0.008	0.00399
481	0.008	0.035	2e-09	0.0017408	1e-09	0.0	0.000799	0.04	0.008	0.00676
483	0.008	0.040999999999999995	0.000285726	0.001536	0.0001	0.01	0.0	0.04	0.008	0.00121
485	0.008	0.040999999999999995	2.556e-06	0.0057344	1e-06	0.01	0.0	0.04	0.008	0.00119
486	0.008	0.042	7.779e-06	0.0012288	5e-06	0.01	0.0	0.04	0.008	0.00117
487	0.008	0.045	6.1637e-05	0.0011264	5e-05	0.01	0.0	0.04	0.008	0.0012
488	0.008	0.044000000000000004	1.2632e-05	0.0029696	1e-05	0.01	0.0	0.04	0.008	0.00124
490	0.008	0.04	4.8845e-05	0.004096	1e-05	0.01	0.0	0.04	0.008	0.00119
492	0.008	0.031	3.132e-05	0.0054272	5e-05	0.01	0.0	0.04	0.008	0.00121
493	0.008	0.044000000000000004	0.00017246	0.00031744	5e-05	0.01	0.0	0.04	0.008	0.00116
494	0.008	0.042	4.195e-06	0.0024576	1e-06	0.01	0.0	0.04	0.008	0.00126
495	0.008	0.040999999999999995	1.1633e-05	0.0023552	5e-06	0.01	0.0	0.04	0.008	0.00127
496	0.008	0.039	1.0212e-05	0.000512	1e-05	0.01	0.0	0.04	0.008	0.00126
497	0.008	0.043	3.7053e-05	0.0045056	1e-05	0.01	0.0	0.04	0.008	0.00117
498	0.008	0.044000000000000004	6.67e-07	0.0027648	1e-07	0.01	0.0	0.04	0.008	0.00117
499	0.008	0.035	1.3202e-05	0.00062464	1e-05	0.01	0.0	0.04	0.008	0.00144
501	0.008	0.033	1.157e-06	0.0021504	1e-06	0.01	0.0	0.04	0.008	0.0067
502	0.008	0.045	0.000212626	0.0011264	0.0001	0.01	0.0	0.04	0.008	0.0012
503	0.008	0.044000000000000004	0.000222888	0.0021504	1e-05	0.01	0.0	0.04	0.008	0.00134
504	0.008	0.040999999999999995	2.067e-06	0.0024576	1e-06	0.01	0.0	0.04	0.008	0.00126
505	0.008	0.039	1.643e-06	0.0031744	5e-06	0.01	0.0	0.04	0.008	0.00148
506	0.008	0.039	1.05e-07	0.0027648	5e-08	0.01	0.0	0.04	0.008	0.00162
507	0.008	0.036000000000000004	3.414e-06	0.00063488	5e-06	0.01	0.0	0.04	0.008	0.00175
509	0.008	0.036000000000000004	1.1806e-05	0.0012288	1e-05	0.01	0.0	0.04	0.008	0.00155
510	0.008	0.034	1.999e-06	0.0008192	1e-06	0.01	0.0	0.04	0.008	0.00663
511	0.008	0.042	2.2544e-05	0.0006041600000000001	1e-05	0.01	0.0	0.04	0.008	0.00124
512	0.008	0.040999999999999995	9.7684e-05	0.0008089600000000001	1e-05	0.01	0.0	0.04	0.008	0.00141
513	0.008	0.034	2.519e-06	0.000512	1e-06	0.01	0.0	0.04	0.008	0.00126
514	0.008	0.03	1.146e-06	0.00014335999999999998	1e-06	0.01	0.0	0.04	0.008	0.01007
515	0.008	0.046	1.3046e-05	0.0013312	5e-06	0.01	0.0	0.04	0.008	0.0012
516	0.008	0.040999999999999995	1.7268e-05	0.004096	5e-06	0.01	0.0	0.04	0.008	0.00156
517	0.008	0.039	8.722e-06	0.0013312	5e-06	0.01	0.0	0.04	0.008	0.00161
518	0.008	0.019	9.53e-07	0.0019456	1e-06	0.01	0.0	0.04	0.008	0.00133
519	0.008	0.035	2.593e-06	0.000512	5e-06	0.01	0.0	0.04	0.008	0.00126
520	0.008	0.025	5.377e-06	0.0019456	5e-06	0.01	0.0	0.04	0.008	0.0012
521	0.008	0.039	8.52e-07	0.0027648	1e-06	0.01	0.0	0.04	0.008	0.00121
522	0.008	0.034	2.12e-07	0.0003072	5e-07	0.01	0.0	0.04	0.008	0.00168
523	0.008	0.035	1.972e-06	0.0013312	1e-05	0.01	0.0	0.04	0.008	0.002
524	0.008	0.044000000000000004	3.5206e-05	0.00073728	1e-05	0.01	0.0	0.01	0.008	0.00191
525	0.008	0.038	5.164e-06	0.00256	1e-06	0.01	0.0	0.04	0.008	0.00127
527	0.008	0.025	2.77e-07	0.00058368	1e-06	0.01	0.0	0.04	0.008	0.00359
528	0.008	0.027999999999999997	8e-08	0.0005632	1e-07	0.01	0.0	0.02	0.008	0.00387
530	0.008	0.042	4.0035e-05	0.0006656	1e-05	0.01	0.0	0.04	0.008	0.00124
531	0.008	0.035	1.093e-06	0.00059392	1e-06	0.01	0.0	0.04	0.008	0.00669
533	0.008	0.033	1.601e-06	0.00038911999999999996	5e-06	0.01	0.0	0.04	0.008	0.00665
534	0.008	0.040999999999999995	2.212e-06	0.0041984	1e-06	0.01	0.0	0.04	0.008	0.00161
535	0.008	0.042	5.7081e-05	0.0008089600000000001	1e-05	0.01	0.0	0.04	0.008	0.00124
536	0.008	0.035	2.41e-07	0.00028671999999999997	5e-07	0.01	0.0	0.04	0.008	0.0018
537	0.008	0.042	6.3986e-05	0.002048	5e-05	0.01	0.0	0.04	0.008	0.00181
538	0.008	0.044000000000000004	7.888e-06	0.001536	5e-06	0.01	0.0	0.04	0.008	0.00213
539	0.008	0.040999999999999995	5.35e-07	0.0028672	1e-06	0.01	0.0	0.04	0.008	0.00244
540	0.008	0.042	5.084e-06	0.00098304	1e-06	0.01	0.0	0.04	0.008	0.00117
541	0.008	0.043	2.43e-06	0.0013312	5e-06	0.01	0.0	0.04	0.008	0.00125
542	0.008	0.040999999999999995	0.000285726	0.001536	0.0001	0.01	0.0	0.04	0.008	0.00121
543	0.008	0.04	4.8845e-05	0.004096	1e-05	0.01	0.0	0.04	0.008	0.00119
544	0.008	0.040999999999999995	2.556e-06	0.0057344	1e-06	0.01	0.0	0.04	0.008	0.00119
545	0.008	0.042	7.779e-06	0.0012288	5e-06	0.01	0.0	0.04	0.008	0.00117
546	0.008	0.03	8.37e-07	0.00096256	1e-06	0.01	0.0	0.04	0.008	0.00135
547	0.008	0.044000000000000004	1.2632e-05	0.0029696	1e-05	0.01	0.0	0.04	0.008	0.00124
548	0.008	0.045	6.1637e-05	0.0011264	5e-05	0.01	0.0	0.04	0.008	0.0012
549	0.008	0.025	5.377e-06	0.0019456	5e-06	0.01	0.0	0.04	0.008	0.0012
550	0.008	0.040999999999999995	1.1633e-05	0.0023552	5e-06	0.01	0.0	0.04	0.008	0.00127
552	0.008	0.04	7.38e-07	0.0027648	1e-07	0.01	0.0	0.04	0.008	0.00119
554	0.008	0.019	9.53e-07	0.0019456	1e-06	0.01	0.0	0.04	0.008	0.00133
555	0.008	0.033	4.631e-06	0.004608	1e-06	0.01	0.0	0.04	0.008	0.00116
556	0.008	0.044000000000000004	0.000222888	0.0021504	1e-05	0.01	0.0	0.04	0.008	0.00134
557	0.008	0.040999999999999995	1.7268e-05	0.004096	5e-06	0.01	0.0	0.04	0.008	0.00156
558	0.008	0.038	5.164e-06	0.00256	1e-06	0.01	0.0	0.04	0.008	0.00127
559	0.008	0.040999999999999995	4.953e-06	0.001536	1e-05	0.01	0.0	0.02	0.008	0.00119
560	0.008	0.042	4.195e-06	0.0024576	1e-06	0.01	0.0	0.04	0.008	0.00126
562	0.008	0.045	0.000212626	0.0011264	0.0001	0.01	0.0	0.04	0.008	0.0012
563	0.008	0.037000000000000005	1.439e-06	0.0038912	5e-07	0.01	0.0	0.04	0.008	0.00121
564	0.008	0.039	1.645e-06	0.0031744	5e-06	0.01	0.0	0.04	0.008	0.00148
565	0.008	0.035	1.3204e-05	0.00062464	1e-05	0.01	0.0	0.04	0.008	0.00144
566	0.008	0.039	8.53e-07	0.0027648	1e-06	0.01	0.0	0.04	0.008	0.00121
567	0.008	0.04	3.37e-07	0.0032768	1e-07	0.01	0.0	0.04	0.008	0.0012
568	0.008	0.046	1.3049e-05	0.0013312	5e-06	0.01	0.0	0.04	0.008	0.0012
569	0.008	0.04	5.1698e-05	0.0064512	1e-05	0.01	0.0	0.04	0.008	0.00125
570	0.008	0.040999999999999995	9.23e-07	0.0045056	1e-06	0.01	0.0	0.04	0.008	0.00118
572	0.008	0.033	1.49e-07	0.0016384	1e-07	0.01	0.0	0.04	0.008	0.0012
573	0.008	0.044000000000000004	1.98e-07	0.0028672	1e-07	0.01	0.0	0.04	0.008	0.00194
575	0.008	0.042	2.2545e-05	0.0006041600000000001	1e-05	0.01	0.0	0.04	0.008	0.00124
576	0.008	0.039	8.723e-06	0.0013312	5e-06	0.01	0.0	0.04	0.008	0.00161
577	0.008	0.043	2.317e-05	0.0009216	5e-06	0.01	0.0	0.04	0.008	0.00126
578	0.008	0.034	1.389e-05	0.002048	5e-06	0.01	0.0	0.04	0.008	0.00162
579	0.008	0.042	5.7083e-05	0.0008089600000000001	1e-05	0.01	0.0	0.04	0.008	0.00124
580	0.008	0.040999999999999995	5.37e-07	0.0028672	1e-06	0.01	0.0	0.04	0.008	0.00244
581	0.008	0.04	1.344e-05	0.0050176	5e-06	0.01	0.0	0.04	0.008	0.00117
582	0.008	0.036000000000000004	1.43e-07	0.0027648	1e-07	0.01	0.0	0.04	0.008	0.00128
583	0.008	0.042	1.059e-06	0.0018432	1e-06	0.01	0.0	0.04	0.008	0.00125
584	0.008	0.035	8.94e-07	0.0014336	1e-06	0.01	0.0	0.04	0.008	0.00134
585	0.008	0.04	6.191e-06	0.0027648	5e-06	0.01	0.0	0.04	0.008	0.00139
586	0.008	0.040999999999999995	2.212e-06	0.0041984	1e-06	0.01	0.0	0.04	0.008	0.00161
587	0.008	0.040999999999999995	1.5081e-05	0.0038912	1e-05	0.01	0.0	0.04	0.008	0.00125
588	0.008	0.027999999999999997	8e-08	0.0005632	1e-07	0.01	0.0	0.02	0.008	0.00387
589	0.008	0.044000000000000004	2.18e-07	0.0027648	1e-07	0.01	0.0	0.04	0.008	0.00128
590	0.008	0.044000000000000004	3.5205e-05	0.00073728	1e-05	0.01	0.0	0.01	0.008	0.00191
591	0.008	0.042	0.00024395	0.0021504	0.0001	0.01	0.0	0.04	0.008	0.00202
592	0.008	0.040999999999999995	2.36e-07	0.00090112	1e-07	0.01	0.0	0.04	0.008	0.00244
593	0.008	0.042	5.152e-06	0.0038912	1e-06	0.01	0.0	0.04	0.008	0.00125
595	0.008	0.040999999999999995	6.701e-06	0.0011264	1e-05	0.01	0.0	0.04	0.008	0.00152
596	0.008	0.042	4.0039e-05	0.0006656	1e-05	0.01	0.0	0.04	0.008	0.00124
597	0.008	0.039	7.42e-07	0.0026624	5e-07	0.01	0.0	0.04	0.008	0.00235
598	0.008	0.04	1.87e-07	0.0019456	1e-07	0.01	0.0	0.04	0.008	0.00125
599	0.008	0.042	2.506e-06	0.00062464	5e-06	0.01	0.0	0.04	0.008	0.00531
600	0.008	0.045	0.000182986	0.0078848	5e-05	0.01	0.0	0.04	0.008	0.00118
601	0.008	0.039	8.661e-06	0.0009728	1e-05	0.01	0.0	0.04	0.008	0.00239
602	0.008	0.036000000000000004	8e-09	0.0014336	1e-08	0.01	0.0	0.04	0.008	0.00122
603	0.008	0.044000000000000004	5.9e-08	0.0038912	5e-08	0.01	0.0	0.01	0.008	0.00132
604	0.008	0.035	3.5e-08	0.0016384	1e-08	0.01	0.0	0.04	0.008	0.00135
605	0.008	0.044000000000000004	2.8e-08	0.00034816	5e-09	0.01	0.0	0.01	0.008	0.00135
606	0.008	0.048	1.25e-07	0.00048128	5e-08	0.01	0.0	0.04	0.008	0.00143
607	0.008	0.046	1.85e-07	0.000512	1e-07	0.01	0.0	0.04	0.008	0.00135
608	0.008	0.047	6e-09	0.0005017600000000001	1e-09	0.01	0.0	0.04	0.008	0.00127
609	0.008	0.048	1.1e-07	0.0005017600000000001	1e-07	0.01	0.0	0.04	0.008	0.00142
611	0.008	0.027000000000000003	3e-09	0.00039935999999999997	1e-09	0.01	0.0	0.04	0.008	0.00134
612	0.008	0.05	5e-09	0.00045056	1e-08	0.01	0.0	0.04	0.008	0.00134
614	0.008	0.048	8.4e-08	0.0004608	1e-08	0.01	0.0	0.04	0.008	0.00145
615	0.008	0.05	2e-09	0.007168	1e-09	0.01	0.0	0.04	0.008	0.00127
616	0.008	0.048	2e-08	0.0005017600000000001	5e-09	0.01	0.0	0.04	0.008	0.00136
618	0.008	0.049	7.76e-07	0.0005017600000000001	5e-08	0.01	0.0	0.04	0.008	0.00137
619	0.008	0.03	2e-09	0.0016384	1e-09	0.01	0.0	0.04	0.008	0.00134
622	0.008	0.047	1.4e-08	0.0021504	5e-08	0.01	0.0	0.04	0.008	0.00117
625	0.008	0.01	1e-09	0.00094208	1e-10	0.01	0.0	0.04	0.008	0.0012
633	0.008	0.05	5e-09	0.0009523200000000001	5e-09	0.01	0.0	0.02	0.008	0.00137
634	0.008	0.047	1.8e-08	0.000512	5e-09	0.01	0.0	0.04	0.008	0.00126
636	0.008	0.05	6e-09	0.000512	1e-09	0.01	0.0	0.04	0.008	0.00119
640	0.008	0.05	5e-09	0.000512	1e-09	0.01	0.0	0.04	0.008	0.00118
645	0.008	0.03	1e-09	0.0005632	5e-09	0.01	0.0	0.04	0.008	0.00132
646	0.008	0.040999999999999995	1.1e-08	0.0011264	1e-08	0.01	0.0	0.04	0.008	0.00137
654	0.008	0.05	3e-09	0.00256	1e-09	0.01	0.0	0.04	0.008	0.00131
655	0.008	0.037000000000000005	1.01e-07	0.001536	1e-07	0.01	0.0	0.04	0.008	0.00127
656	0.008	0.045	1.2e-07	0.001024	5e-09	0.01	0.0	0.04	0.008	0.00116
657	0.008	0.042	2.4e-08	0.0005017600000000001	1e-08	0.01	0.0	0.04	0.008	0.0014
661	0.008	0.043	6e-09	0.0009216	1e-09	0.01	0.0	0.04	0.008	0.00125
662	0.008	0.040999999999999995	4.954e-06	0.001536	1e-05	0.01	0.0	0.02	0.008	0.00119
663	0.008	0.019	9.54e-07	0.0019456	1e-06	0.01	0.0	0.04	0.008	0.00133
664	0.008	0.040999999999999995	2.56e-06	0.0057344	1e-06	0.01	0.0	0.04	0.008	0.00119
665	0.008	0.044000000000000004	5.9e-08	0.0038912	5e-08	0.01	0.0	0.01	0.008	0.00132
667	0.008	0.039	1.0212e-05	0.000512	1e-05	0.01	0.0	0.04	0.008	0.00126
668	0.008	0.039	1.05e-07	0.0027648	5e-08	0.01	0.0	0.04	0.008	0.00162
671	0.008	0.044000000000000004	2.8e-08	0.00034816	5e-09	0.01	0.0	0.01	0.008	0.00135
672	0.008	0.047	6e-09	0.0005017600000000001	1e-09	0.01	0.0	0.04	0.008	0.00127
673	0.008	0.038	5.168e-06	0.00256	1e-06	0.01	0.0	0.04	0.008	0.00127
674	0.008	0.044000000000000004	1.2633e-05	0.0029696	1e-05	0.01	0.0	0.04	0.008	0.00124
675	0.008	0.044000000000000004	4.1605e-05	0.00082944	5e-06	0.01	0.0	0.04	0.008	0.00125
676	0.008	0.036000000000000004	8e-09	0.0014336	1e-08	0.01	0.0	0.04	0.008	0.00122
677	0.008	0.044000000000000004	2.18e-07	0.0027648	1e-07	0.01	0.0	0.04	0.008	0.00128
678	0.008	0.027000000000000003	3e-09	0.00039935999999999997	1e-09	0.01	0.0	0.04	0.008	0.00134
679	0.008	0.043	2.433e-06	0.0013312	5e-06	0.01	0.0	0.04	0.008	0.00125
680	0.008	0.046	1.85e-07	0.000512	1e-07	0.01	0.0	0.04	0.008	0.00135
681	0.008	0.027999999999999997	8e-08	0.0005632	1e-07	0.01	0.0	0.02	0.008	0.00387
682	0.008	0.035	3.5e-08	0.0016384	1e-08	0.01	0.0	0.04	0.008	0.00135
684	0.008	0.034	5e-09	0.0014336	5e-09	0.01	0.0	0.04	0.008	0.00142
685	0.008	0.048	1.25e-07	0.00048128	5e-08	0.01	0.0	0.04	0.008	0.00143
686	0.008	0.047	7.91e-07	0.00037888	1e-07	0.01	0.0	0.04	0.008	0.00197
687	0.008	0.048	1.1e-07	0.0005017600000000001	1e-07	0.01	0.0	0.04	0.008	0.00142
688	0.008	0.048	5.323e-06	0.0003584	5e-07	0.01	0.0	0.04	0.008	0.00221
689	0.008	0.047	4.78e-07	0.0004608	1e-07	0.01	0.0	0.04	0.008	0.00153
691	0.008	0.035	6.9e-08	0.0036864	5e-08	0.01	0.0	0.04	0.008	0.00116
692	0.008	0.047	1.58e-07	0.0004608	1e-07	0.01	0.0	0.04	0.008	0.00146
693	0.008	0.038	2.4e-08	0.0019456	1e-08	0.01	0.0	0.04	0.008	0.00118
694	0.008	0.028999999999999998	5.3e-08	0.0014336	1e-07	0.01	0.0	0.04	0.008	0.00141
695	0.008	0.045	0.000182986	0.0078848	5e-05	0.01	0.0	0.04	0.008	0.00118
696	0.008	0.033	1.157e-06	0.0021504	1e-06	0.01	0.0	0.04	0.008	0.0067
697	0.008	0.040999999999999995	9.7699e-05	0.0008089600000000001	1e-05	0.01	0.0	0.04	0.008	0.00141
700	0.009	0.046	0.000181893	0.0018432	0.0001	0.01	0.0	0.03	0.009	0.00124
701	0.009	0.047	2.544e-06	0.0018432	1e-06	0.01	0.0	0.01	0.009	0.00334
702	0.009	0.046	8.5375e-05	0.0021504	5e-05	0.01	0.0	0.01	0.009	0.00124
703	0.009	0.047	0.000314299	0.00033791999999999996	0.0001	0.01	0.0	0.01	0.009	0.0021
705	0.009	0.045	9.77e-06	0.0039936	5e-05	0.01	0.0	0.01	0.0	0.00276
706	0.009	0.047	3.2346e-05	0.00032768	1e-05	0.01	0.0	0.01	0.009	0.00345
707	0.009	0.048	4.075e-06	0.00052224	5e-06	0.01	0.0	0.01	0.009	0.00159
708	0.009	0.046	1.0611e-05	0.0011264	5e-06	0.01	0.0	0.01	0.009	0.00185
709	0.009	0.046	9.321e-06	0.0027648	1e-05	0.01	0.0	0.01	0.009	0.00133
710	0.009	0.046	5.6065e-05	0.0037888	1e-05	0.01	0.0	0.01	0.009	0.00125
712	0.009	0.049	0.000133136	0.0026624	1e-05	0.01	0.0	0.01	0.0	0.00131
713	0.009	0.038	2.469e-06	0.0011264	5e-06	0.01	0.0	0.01	0.009	0.0025
715	0.009	0.044000000000000004	3.9e-07	0.0041984	5e-06	0.01	0.0	0.01	0.0	0.00298
716	0.009	0.044000000000000004	1.09e-06	0.0050176	1e-05	0.01	0.0	0.01	0.0	0.00298
717	0.009	0.043	0.000266948	0.0021504	0.0001	0.01	0.0	0.01	0.009	0.00121
718	0.009	0.045	0.000342918	0.00082944	0.0001	0.01	0.0	0.01	0.009	0.00122
719	0.009	0.044000000000000004	7.48e-07	0.0052224	1e-05	0.01	0.0	0.01	0.0	0.00678
720	0.009	0.046	0.00017264	0.0014336	5e-05	0.01	0.0	0.01	0.009	0.0021
721	0.009	0.039	6.1e-08	0.0018432	5e-07	0.01	0.0	0.04	0.009	0.00184
722	0.009	0.044000000000000004	1.619e-06	0.0003072	1e-05	0.01	0.0	0.01	0.009	0.00131
723	0.009	0.043	3.168e-06	0.0019456	1e-05	0.01	0.0	0.01	0.009	0.00398
725	0.009	0.042	6.736e-06	0.0022528	1e-05	0.01	0.0	0.04	0.009	0.00407
726	0.009	0.044000000000000004	7.005e-06	0.0007065600000000001	1e-05	0.01	0.0	0.01	0.009	0.00766
727	0.009	0.04	8.89e-07	0.00075776	5e-06	0.01	0.0	0.01	0.009	0.00264
728	0.009	0.042	5.741e-06	0.0086016	1e-05	0.01	0.0	0.01	0.0	0.00126
729	0.009	0.038	2.7572e-05	0.00256	5e-05	0.01	0.0	0.01	0.0	0.00399
730	0.009	0.045	1.0852e-05	0.0018432	1e-05	0.01	0.0	0.01	0.009	0.00365
732	0.009	0.045	1.929e-06	0.000256	5e-06	0.01	0.0	0.01	0.009	0.00426
733	0.009	0.043	1.516e-06	0.00039935999999999997	1e-06	0.01	0.0	0.01	0.009	0.00123
735	0.009	0.043	4.23e-07	0.0021504	1e-06	0.01	0.0	0.01	0.009	0.00239
736	0.009	0.047	0.000254519	0.0027648	5e-05	0.01	0.0	0.01	0.009	0.00131
738	0.009	0.046	8.5375e-05	0.0021504	5e-05	0.01	0.0	0.01	0.009	0.00124
739	0.009	0.046	0.000181893	0.0018432	0.0001	0.01	0.0	0.03	0.009	0.00124
741	0.009	0.045	9.902e-05	0.0018432	1e-05	0.01	0.0	0.01	0.009	0.00118
743	0.009	0.046	3.2381e-05	0.001024	1e-05	0.01	0.0	0.03	0.009	0.00136
748	0.009	0.044000000000000004	5.6897e-05	0.0099328	1e-05	0.01	0.0	0.01	0.0	0.00681
749	0.009	0.042	8.599e-06	0.0017408	1e-05	0.01	0.0	0.01	0.009	0.0014
752	0.009	0.04	3.04e-07	0.0002048	1e-07	0.01	0.0	0.01	0.009	0.00877
753	0.009	0.040999999999999995	3.58e-07	0.00019455999999999998	5e-07	0.01	0.0	0.01	0.009	0.0156
754	0.009	0.043	1.1904e-05	0.00018432	1e-05	0.01	0.0	0.01	0.009	0.01194
755	0.009	0.043	2.2251e-05	0.00018432	1e-05	0.01	0.0	0.01	0.009	0.01249
756	0.009	0.043	2.2384e-05	0.0017408	1e-05	0.01	0.0	0.01	0.009	0.0012
757	0.009	0.045	9.902e-05	0.0018432	1e-05	0.01	0.0	0.01	0.009	0.00118
758	0.009	0.046	7.3404e-05	0.00054272	1e-05	0.01	0.0	0.01	0.009	0.00338
760	0.009	0.046	2.5183e-05	0.00055296	1e-05	0.01	0.0	0.01	0.009	0.00338
761	0.009	0.047	5.2743e-05	0.00055296	1e-05	0.01	0.0	0.01	0.009	0.00338
762	0.009	0.047	6.1749e-05	0.00055296	1e-05	0.01	0.0	0.01	0.009	0.00338
763	0.009	0.043	5.5704e-05	0.001536	1e-05	0.01	0.0	0.01	0.009	0.00116
764	0.009	0.047	1.9277e-05	0.00054272	1e-05	0.01	0.0	0.01	0.009	0.00338
765	0.009	0.046	1.3612e-05	0.0049152	1e-06	0.01	0.0	0.01	0.009	0.00202
766	0.009	0.046	3.7862e-05	0.00055296	1e-05	0.01	0.0	0.01	0.009	0.00174
767	0.009	0.046	1.8372e-05	0.0048128	1e-06	0.01	0.0	0.01	0.009	0.00191
768	0.009	0.043	6.56e-07	5.56e-05	1e-07	0.01	0.0	0.01	0.009	0.01601
769	0.009	0.042	2.4e-07	0.0029696	1e-07	0.01	0.0	0.01	0.009	0.01309
770	0.009	0.04	2.75e-07	0.00023552	5e-07	0.01	0.0	0.01	0.009	0.01822
772	0.009	0.042	3.692e-06	0.00045056	1e-06	0.01	0.0	0.01	0.009	0.01224
773	0.009	0.040999999999999995	2.363e-06	0.0006758399999999999	1e-06	0.01	0.0	0.01	0.009	0.00741
775	0.009	0.04	4.3e-07	5.26e-05	1e-07	0.01	0.0	0.01	0.009	0.01601
776	0.009	0.045	7.56e-07	0.0012288	1e-06	0.01	0.0	0.01	0.009	0.00163
778	0.009	0.04	3.16e-07	0.0029696	5e-07	0.01	0.0	0.01	0.009	0.00651
782	0.009	0.046	8.5375e-05	0.0021504	5e-05	0.01	0.0	0.01	0.009	0.00124
783	0.009	0.046	0.000181893	0.0018432	0.0001	0.01	0.0	0.03	0.009	0.00124
787	0.009	0.045	9.902e-05	0.0018432	1e-05	0.01	0.0	0.01	0.009	0.00118
788	0.009	0.043	2.2384e-05	0.0017408	1e-05	0.01	0.0	0.01	0.009	0.0012
